source,source_value,row_count,row_share,scheme,version,mapping_kind,codes,match_type,confidence,notes,source_field,query_text,branch_codes,branch_titles,suggested_kind,suggested_codes,candidate_codes,candidate_titles,candidate_scores,retrieval_score,suggestion_source,review_status
osm,amenity=public_building,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,public building amenity,,,,,733|73300|7330|84115|8411,Public relations activities || Public relations activities || Public relations activities || Public finance management || General public administration activities,0.276742|0.276742|0.276742|0.234882|0.216222,0.276742,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,man_made=survey_point,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,survey point man made,,,,,47513|46413|47|46|G,"Retail sale of made-up textile goods || Wholesale of made-up textile goods, except wearing apparel || Retail Trade || Wholesale Trade || Wholesale and Retail Trade",0.129894|0.101468|0.039842|0.036127|0.031065,0.129894,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=glaziery,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,glaziery craft,,,,,2811|28110|5320|532|28,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines || Manufacture of engines and turbines, except aircraft, vehicle and cycle engines || Courier activities || Courier activities || Manufacture of Machinery and Equipment n.e.c.",0.046648|0.046648|0.020453|0.020453|0.019626,0.046648,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=compressed_air,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,compressed air amenity,,,,,51|5110|511|512|5120,Air Transport || Passenger air transport || Passenger air transport || Freight air transport || Freight air transport,0.248056|0.182141|0.182141|0.178001|0.178001,0.248056,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=doctors | healthcare=doctor;dentist,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:osm:amenity=doctors;retrieval:candidates,REVIEW_CANDIDATES
osm,man_made=silo,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,silo man made,,,,,47513|46413|47|46|G,"Retail sale of made-up textile goods || Wholesale of made-up textile goods, except wearing apparel || Retail Trade || Wholesale Trade || Wholesale and Retail Trade",0.151848|0.117955|0.058966|0.053468|0.045976,0.151848,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=truck_repair,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale truck repair,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.391784|0.368547|0.363057|0.353760|0.352469,0.391784,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=racetrack,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,racetrack leisure,,,,,06100|0610|061|06200|0620,Extraction of crude petroleum || Extraction of crude petroleum || Extraction of crude petroleum || Extraction of natural gas || Extraction of natural gas,0.039204|0.039204|0.039204|0.034551|0.034551,0.039204,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=rental,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale rental,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.509407|0.479516|0.472537|0.458927|0.457347,0.509407,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=convenience | office=telecommunication,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail selling in convenience stores,4711,"Non-specialized retail sale with food, beverages or tobacco predominating",SUBTREE,47114,47114|47113|47111|47115|47112,Retail selling in convenience stores || Retail selling in sari-sari stores || Retail selling in groceries || Retail selling in pasalubong stores or centers || Retail selling in supermarkets and hypermarkets,1.000000|0.446025|0.441785|0.432407|0.315958,1.000000,semantic:osm:shop=convenience;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,amenity=cafeteria,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,cafeteria amenity,,,,,7500|75000|75|750|842,Veterinary activities || Veterinary activities || Veterinary activities || Veterinary activities || Provision of services to the community as a whole,0.051552|0.051552|0.051552|0.051552|0.046215,0.051552,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,man_made=water_well,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,water well man made,,,,,50|502|50220|5022|501,Water Transport || Inland water transport || Inland freight water transport || Inland freight water transport || Sea and coastal water transport,0.214607|0.154847|0.127411|0.127411|0.125571,0.214607,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=weapons,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale weapons,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.409155|0.384192|0.377822|0.372324|0.370704,0.409155,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=hunting_stand,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hunting stand amenity,,,,,01700|0170|017|01|69,"Hunting, trapping and related service activities || Hunting, trapping and related service activities || Hunting, trapping and related service activities || Crop and Animal Production, Hunting and Related Service Activities || Legal and Accounting Activities",0.361017|0.361017|0.361017|0.304526|0.077705,0.361017,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=eggs,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale eggs,47,Retail Trade,SUBTREE,47212,47212|4721|47217|47761|47219,"Retail sale of eggs and dairy products || Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c.",0.573632|0.435781|0.410621|0.404504|0.392026,0.573632,semantic:osm:shop;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,amenity=drinking_water | shop=water,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale water,47,Retail Trade,,,4721|47217|47761|47401|47219,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of computers || Retail sale of food, n.e.c.",0.523090|0.492777|0.485381|0.471285|0.470924,0.523090,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=printing,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale printing,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.453063|0.426036|0.419270|0.410329|0.408719,0.453063,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=vehicle_inspection,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,vehicle inspection amenity,,,,,95316|95314|95315|29105|29106,"Motor vehicle painting activities || Motor vehicle battery repair and maintenance || Motor vehicle body structure repair || Manufacture of motor vehicle engines, including electric motors || Factory rebuilding of motor vehicle engines",0.320334|0.264094|0.262530|0.238101|0.238084,0.320334,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=taxi | public_transport=platform,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,taxi amenity platform public transport,,,,,49421|51|50|494|49,Taxi operations || Air Transport || Water Transport || Other land transport || Land Transport and Transport via Pipelines,0.359293|0.232633|0.227657|0.189955|0.176263,0.359293,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=pet_grooming,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale pet grooming,47,Retail Trade,SUBTREE,47761,47761|4776|47762|4721|47217,Retail sale of pet || Retail sale of pet and pet supplies || Retail sale of pet supplies || Retail sale of food || Retail sale of salt,0.755558|0.605209|0.591454|0.426497|0.400903,0.755558,semantic:osm:shop;retrieval:strong_separated_hit,REVIEW_REQUIRED
osm,office=power_utility,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,power utility professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.312226|0.300600|0.300250|0.300250|0.281760,0.312226,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=craft,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,retail sale craft,47,Retail Trade,,,4721|47217|47219|47761|4751,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of pet || Retail sale of textiles",0.559087|0.523180|0.514460|0.513636|0.511707,0.559087,semantic:osm:shop;retrieval:candidates,REVIEW_CANDIDATES
osm,emergency=assembly_point,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,assembly point emergency,,,,,60310|6031|79110|7911|791,News agency activities || News agency activities || Travel agency activities || Travel agency activities || Travel agency and tour operator activities,0.082482|0.082482|0.076523|0.076523|0.058567,0.082482,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=taxi,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,taxi amenity,,,,,842|841|8019|80190|80111,"Provision of services to the community as a whole || Administration of the State and the economic, social and environmental policies of the community || Security activities n.e.c. || Security activities n.e.c. || Private security activities",0.059071|0.037338|0.034529|0.034529|0.030713,0.059071,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=motorcycle_parking,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,motorcycle parking amenity,,,,,9534|95340|9533|95330|95320,Motor vehicle and motorcycle washing and detailing activities || Motor vehicle and motorcycle washing and detailing activities || Motor vehicle and motorcycle vulcanizing and preparing of tires || Motor vehicle and motorcycle vulcanizing and preparing of tires || Repair and maintenance of motorcycles,0.254001|0.254001|0.225348|0.225348|0.139979,0.254001,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,healthcare=dentist,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,dentist healthcare,,,,,86|869|8699|86999|R,"Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Human Health and Social Work Activities",0.166662|0.159275|0.148974|0.135878|0.131976,0.166662,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=harbour_master,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,harbour master professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.334963|0.322570|0.320874|0.320874|0.301215,0.334963,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=foundation,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,foundation professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.408897|0.396822|0.396675|0.396675|0.366621,0.408897,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=printer,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,printer craft,,,,,1811|18110|33153|181|1812,Printing || Printing || Repair and maintenance of aircraft and aircraft engines || Printing and service activities related to printing || Service activities related to printing,0.146175|0.146175|0.139774|0.116337|0.090245,0.146175,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,craft=hvac,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,hvac craft,,,,,901|9013|90130|0116|0161,Arts creation activities || Other arts creation activities || Other arts creation activities || Growing of fiber crops || Support activities for crop production,0.012637|0.011812|0.011812|0.010401|0.009987,0.012637,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=miniature_golf,1,3.521870817778404e-05,psic,rev5,,,exact,,,category,miniature golf leisure,,,,,07221|07|07100|0710|071,Gold ore mining || Mining of Metal Ores || Mining of iron ores || Mining of iron ores || Mining of iron ores,0.131497|0.064998|0.061632|0.061632|0.061632,0.131497,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
